URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,Type
67,9,None,None,15-07-1999 00:00,15-05-2016 00:00,0
67,10,US,Kansas,07-03-2000 00:00,31-01-2017 00:00,0
67,13,US,California,28-07-2007 00:00,21-09-2015 00:00,0
67,12,US,FL,10-02-2000 00:00,28-02-2017 00:00,0
67,12,US,NY,30-12-2002 00:00,09-04-2014 00:00,0
67,14,US,CA,13-01-2001 00:12,12-12-2015 10:16,0
67,11,US,CO,19-07-2004 14:56,01-02-2017 05:28,0
67,13,US,NY,12-03-1999 00:00,16-11-2016 00:00,0
67,13,US,OH,02-05-1996 00:00,04-04-2017 00:00,0
68,13,CA,Ontario,18-01-2008 00:00,05-01-2017 00:00,0
68,13,US,NY,18-01-1994 00:00,21-10-2016 00:00,0
68,12,None,None,13-10-2000 00:00,27-04-2017 00:00,0
68,11,SE,None,24-09-2009 00:00,01-03-2017 00:00,0
68,12,US,MA,07-03-2001 00:00,18-08-2015 00:00,0
68,12,US,CA,18-01-1995 00:00,26-08-2015 00:00,0
68,14,US,NY,02-01-2001 00:00,31-05-2016 00:00,0
68,13,US,Arizona,30-11-2006 00:00,17-04-2015 00:00,0
68,15,US,NV,01-11-1994 00:00,30-04-2014 00:00,0
68,12,US,CA,13-01-2001 00:12,12-12-2015 10:16,0
68,14,US,Nevada,13-11-2002 00:00,12-08-2015 00:00,0
68,11,US,Arizona,26-01-2006 21:09,11-04-2017 23:16,0
68,11,GB,HANTS,21-12-2006 00:00,04-03-2017 00:00,0
68,12,US,NV,01-11-1994 00:00,30-04-2014 00:00,0
69,13,US,PA,16-11-2016 00:00,16-11-2016 00:00,1
69,14,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
69,13,CA,ONTARIO,13-05-2011 00:00,13-05-2016 00:00,0
69,13,None,None,18-10-2000 00:00,30-10-2016 00:00,0
69,12,US,Ohio,26-05-1998 00:00,04-05-2016 00:00,0
69,11,US,CA,18-01-1995 00:00,26-08-2015 00:00,0
69,11,UK,None,03-06-1993 00:00,02-11-2016 00:00,0
69,13,PA,PANAMA,02-04-2008 00:00,13-06-2016 00:00,0
69,12,US,NV,01-11-1994 00:00,30-04-2014 00:00,0
69,12,US,UT,16-05-1995 00:00,21-10-2016 00:00,0
69,11,US,California,08-04-2000 00:00,31-01-2013 00:00,0
69,12,US,CA,29-03-1997 00:00,29-11-2016 00:00,0
69,12,Cyprus,None,05-11-2007 00:00,22-02-2017 00:00,0
69,13,US,CA,18-01-1995 00:00,26-08-2015 00:00,0
69,12,US,NV,01-11-1994 00:00,30-04-2014 00:00,0
69,11,US,Illinois,19-04-2006 00:00,29-07-2013 00:00,0
69,11,None,None,01-06-2006 00:00,06-03-2017 00:00,0
69,14,US,NY,12-03-1999 00:00,16-11-2016 00:00,0
69,14,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
70,12,None,None,0,None,1
70,15,US,MO,20-05-1996 00:00,24-10-2016 00:00,0
70,13,CA,ON,10-03-1998 00:00,24-02-2015 00:00,0
70,15,None,None,None,None,0
70,14,AU,Queensland,23-01-2004 00:00,08-01-2017 00:00,0
70,13,US,California,03-03-1999 00:00,14-04-2015 00:00,0
70,14,US,IL,12-12-1990 00:00,08-06-2015 00:00,0
70,12,None,None,03-06-1998 00:00,02-06-2016 00:00,0
70,12,US,CA,13-01-2001 00:12,12-12-2015 10:16,0
70,15,None,None,11-01-2005 00:00,23-01-2014 00:00,0
70,15,US,CA,03-03-2000 00:00,12-01-2017 00:00,0
70,13,CA,Quebec,02-06-2004 00:00,21-03-2015 00:00,0
70,13,CH,Zug,21-11-1997 00:00,19-10-2016 00:00,0
70,13,PA,PANAMA,11-11-2007 00:00,18-12-2015 00:00,0
70,10,US,New York,11-06-2002 00:00,05-06-2014 00:00,0
70,13,None,None,None,None,0
70,13,US,VT,15-11-1995 00:00,15-09-2015 00:00,0
70,12,US,MO,None,None,0
70,14,US,VA,15-12-1994 00:00,10-12-2016 00:00,0
70,12,US,NV,23-07-1999 00:00,04-03-2017 00:00,0
70,14,US,California,17-08-1995 00:00,16-08-2016 00:00,0
70,13,US,WA,13-09-2000 00:00,29-08-2016 00:00,0
70,13,US,CA,07-09-1995 00:00,04-03-2017 00:00,0
71,6,US,Oregon,29-01-2003 23:45,07-08-2013 22:19,0
71,16,US,Washington,03-08-1999 00:00,14-12-2016 00:00,0
71,14,CA,ON,27-01-2010 00:00,07-08-2015 00:00,0
71,13,US,NV,01-11-1994 00:00,30-04-2014 00:00,0
71,13,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
71,12,CA,ON,28-12-1998 00:00,17-12-2016 00:00,0
71,12,US,CA,18-01-1996 05:00,20-01-2017 01:26,0
71,11,PA,PANAMA,28-11-1999 00:00,04-04-2017 00:00,0
71,12,FR,None,15-03-2005 00:00,28-06-2016 00:00,0
71,14,None,None,None,None,0
71,11,US,CA,18-01-1995 00:00,26-08-2015 00:00,0
71,14,None,None,b,23-10-2013 00:00,0
71,12,US,NV,01-11-1994 00:00,30-04-2014 00:00,0
71,11,IN,TN,None,None,0
71,11,us,CA,17-11-2006 00:00,31-03-2016 00:00,0
71,15,TR,None,21-05-2006 00:00,17-05-2013 00:00,0
72,14,CA,ON,24-11-2001 00:00,08-08-2015 00:00,0
72,16,US,NY,23-03-1995 00:00,03-03-2017 00:00,0
72,12,KR,None,06-09-1997 00:00,11-01-2016 00:00,0
72,12,US,NY,31-10-1997 00:00,30-10-2016 00:00,0
72,12,US,UT,16-05-1995 00:00,21-10-2016 00:00,0
72,15,US,CA,22-09-2002 00:00,22-09-2016 00:00,0
72,13,None,None,None,None,0
72,14,US,VA,15-12-1994 00:00,10-12-2016 00:00,0
72,12,US,NV,01-11-1994 00:00,30-04-2014 00:00,0
72,9,BE,ANTWERP,13-10-2000 00:00,01-11-2012 00:00,0
72,15,None,None,None,None,0
72,12,Cyprus,None,04-07-2007 00:00,22-02-2017 00:00,0
72,13,None,None,01-05-2009 00:00,02-05-2016 00:00,0
72,12,CH,CH,08-04-2009 00:00,12-02-2016 00:00,0
72,14,PA,PANAMA,11-11-2007 00:00,18-12-2015 00:00,0
72,11,US,Tennessee,10-05-2007 19:20,18-04-2017 17:38,0
72,11,US,NJ,08-04-1998 00:00,25-10-2016 00:00,0
73,14,US,LA,20-10-2003 00:00,15-01-2015 00:00,0
73,17,US,PA,05-08-2008 00:00,06-08-2016 00:00,0
73,13,US,UT,16-05-1995 00:00,21-10-2016 00:00,0
73,14,US,NY,29-03-2008 00:00,10-02-2017 00:00,0
73,15,US,Arizona,15-12-2007 00:00,03-04-2016 00:00,0
73,13,US,UT,16-05-1995 00:00,21-10-2016 00:00,0
73,13,US,UT,16-05-1995 00:00,21-10-2016 00:00,0
73,15,US,CA,03-09-1996 04:00,30-09-2009 02:59,0
73,15,CA,ON,09-12-2003 00:00,22-10-2016 00:00,0
73,11,US,Illinois,02-08-2000 00:00,26-04-2017 00:00,0
73,11,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
73,17,JP,TOKYO-TO,05-11-2007 15:14,12-03-2017 09:17,0
73,15,US,CA,02-06-1994 00:00,06-01-2017 00:00,0
73,12,None,None,09-01-2007 00:00,30-04-2013 00:00,0
73,13,US,MA,29-03-2000 00:00,25-12-2016 00:00,0
73,12,US,NV,01-11-1994 00:00,30-04-2014 00:00,0
73,17,US,CA,13-01-2001 00:12,12-12-2015 10:16,0
74,11,ru,Krasnoyarsk,22-08-2010 00:00,28-04-2017 00:00,1
74,12,US,Pennsylvania,20-03-2005 00:00,22-02-2017 00:00,0
74,15,None,None,16-09-2004 00:00,28-03-2016 00:00,0
74,13,US,NV,01-11-1994 00:00,30-04-2014 00:00,0
74,12,CA,Saskatchewan,03-07-2000 00:00,23-06-2016 00:00,0
74,16,US,NJ,03-10-1997 00:00,03-08-2014 00:00,0
74,13,US,TX,31-01-1996 00:00,16-08-2016 00:00,0
75,13,US,PA,20-08-2014 00:00,20-10-2016 00:00,1
75,15,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
75,16,US,NJ,23-10-1994 00:00,01-11-2016 00:00,0
75,14,US,CA,13-01-2001 00:12,12-12-2015 10:16,0
75,13,None,None,08-09-2004 00:00,28-02-2017 00:00,0
75,14,US,CA,15-09-1997 00:00,20-07-2011 00:00,0
75,12,US,WA,16-11-1994 00:00,28-10-2015 00:00,0
75,15,US,FL,16-05-2000 00:00,17-03-2016 00:00,0
76,13,CA,Quebec,02-06-2004 00:00,21-03-2015 00:00,0
76,15,US,CA,09-01-1998 00:00,04-01-2017 00:00,0
76,12,None,None,02-10-2007 00:00,20-07-2014 00:00,0
76,13,None,None,14-12-2004 00:00,None,0
76,12,US,Alabama,03-10-1997 00:00,31-12-2016 00:00,0
76,14,None,None,02-10-2000 00:00,03-06-2016 00:00,0
77,15,US,UT,05-02-1999 00:00,16-06-2014 00:00,0
77,13,US,UT,16-05-1995 00:00,21-10-2016 00:00,0
77,14,US,CO,16-06-2014 00:00,31-07-2016 00:00,0
77,14,None,None,07-02-2006 00:00,08-02-2017 00:00,0
77,14,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
77,13,US,va,29-04-1994 00:00,30-08-2013 00:00,0
77,14,US,CA,18-01-1995 00:00,26-08-2015 00:00,0
78,10,US,NY,18-01-1994 00:00,21-10-2016 00:00,0
78,16,US,LA,20-10-2003 00:00,15-01-2015 00:00,0
78,17,US,CA,13-01-2001 00:12,12-12-2015 10:16,0
78,11,US,WA,07-12-2006 00:00,02-03-2017 00:00,0
78,15,JP,Tottori,14-04-2017 00:00,18-04-2017 00:00,0
78,16,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
78,13,US,NY,10-08-1995 00:00,05-08-2016 00:00,0
78,15,US,DC,18-10-2005 00:00,14-10-2016 00:00,0
78,13,US,CA,13-01-2001 00:12,12-12-2015 10:16,0
78,10,US,NY,18-01-1994 00:00,21-10-2016 00:00,0
78,12,US,WA,16-11-1994 00:00,28-10-2015 00:00,0
78,13,US,WA,13-09-2000 00:00,29-08-2016 00:00,0
78,12,US,NV,01-11-1994 00:00,30-04-2014 00:00,0
78,17,US,UT,16-05-1995 00:00,21-10-2016 00:00,0
78,16,US,CA,24-02-1996 00:00,18-01-2017 00:00,0
79,13,US,Arkansas,23-06-1999 00:00,12-06-2015 00:00,0
79,14,CA,QC,24-10-1996 00:00,24-08-2015 00:00,0
79,14,US,PA,03-05-2006 00:00,08-08-2016 00:00,0
79,9,US,NJ,26-05-1994 00:00,21-05-2016 00:00,0
79,15,US,Washington,16-09-2004 00:00,28-03-2016 00:00,0
79,15,US,Arizona,17-08-2010 00:00,17-08-2016 00:00,0
79,16,US,IL,02-03-2000 00:00,03-03-2017 00:00,0
79,15,None,None,26-01-2002 00:00,12-01-2017 00:00,0
80,16,US,California,04-02-1996 00:00,10-08-2016 00:00,0
80,12,US,CA,23-07-2004 00:00,04-03-2017 00:00,0
80,12,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
80,15,US,CA,09-01-1998 00:00,04-01-2017 00:00,0
80,13,US,CA,18-01-1995 00:00,26-08-2015 00:00,0
80,14,None,None,05-06-2003 00:00,26-11-2014 00:00,0
80,13,None,None,19-11-1998 00:00,29-09-2016 00:00,0
80,11,US,CA,08-09-2003 00:00,03-03-2017 00:00,0
80,16,US,NV,01-11-1994 00:00,30-04-2014 00:00,0
80,13,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
80,12,US,AZ,10-03-1998 00:00,05-03-2017 00:00,0
81,17,US,California,18-06-2003 00:00,14-06-2016 00:00,1
81,17,US,California,18-06-2003 00:00,14-06-2016 00:00,1
81,14,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
81,18,US,OK,07-07-1999 00:00,24-05-2016 00:00,0
81,16,US,UT,05-02-1999 00:00,16-06-2014 00:00,0
81,15,None,None,None,None,0
81,13,US,NY,25-02-2005 00:00,27-12-2015 00:00,0
81,11,US,WA,07-04-2011 00:00,11-03-2017 00:00,0
81,16,US,FL,12-02-1999 00:00,14-12-2016 00:00,0
81,15,US,Illinois,22-08-2003 00:00,26-12-2012 00:00,0
81,12,US,Florida,20-08-2000 00:00,25-02-2017 00:00,0
82,17,US,California,18-06-2003 00:00,14-06-2016 00:00,1
82,17,US,California,18-06-2003 00:00,14-06-2016 00:00,1
82,17,US,California,18-06-2003 00:00,14-06-2016 00:00,1
82,17,US,California,18-06-2003 00:00,14-06-2016 00:00,1
82,13,PA,PANAMA,03-03-2004 00:00,31-03-2017 00:00,0
82,17,US,WA,10-11-1994 00:00,08-10-2014 00:00,0
82,14,None,None,18-10-2000 00:00,29-01-2017 00:00,0
82,17,None,None,11-10-2005 00:00,10-12-2016 00:00,0
82,17,US,FL,09-07-1995 00:00,25-05-2016 00:00,0
82,13,US,Florida,02-10-2007 00:00,20-07-2014 00:00,0
82,18,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
82,12,US,Florida,22-09-2000 00:00,02-09-2016 00:00,0
82,14,None,None,17-04-1996 00:00,18-04-2017 00:00,0
83,17,US,California,18-06-2003 00:00,14-06-2016 00:00,1
83,17,US,NV,01-11-1994 00:00,30-04-2014 00:00,0
83,11,JP,Fukuoka,15-09-2013 00:00,04-08-2016 00:00,0
83,16,US,WA,25-11-1995 00:00,09-10-2015 00:00,0
83,21,US,CO,02-04-2009 00:00,21-03-2017 00:00,0
83,14,None,None,14-10-1999 00:00,20-11-2013 00:00,0
83,15,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
83,19,AE,Dubai,10-12-2010 00:00,11-10-2016 00:00,0
83,13,US,Minnesota,05-11-1996 05:00,29-08-2016 20:58,0
83,17,None,None,16-09-2004 00:00,28-03-2016 00:00,0
84,15,US,Washington,08-03-2003 00:00,09-03-2017 00:00,1
84,17,US,UTAH,12-08-2005 00:00,12-08-2016 00:00,0
84,12,US,Arizona,09-02-2005 00:00,02-02-2016 00:00,0
84,15,US,Texas,23-11-1998 00:00,24-04-2015 00:00,0
84,14,US,CA,29-03-1997 00:00,29-11-2016 00:00,0
84,14,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
85,13,US,Washington,14-03-2004 00:00,15-03-2017 00:00,1
85,18,US,NJ,27-06-1996 00:00,01-11-2016 00:00,0
85,12,US,WA,07-04-2011 00:00,11-03-2017 00:00,0
85,15,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
86,15,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
86,17,US,MI,19-05-2016 00:00,26-09-2016 00:00,0
86,16,US,Arizona,24-05-2006 00:00,06-10-2016 00:00,0
86,17,US,WA,12-02-2000 00:00,16-08-2016 00:00,0
86,13,US,IL,03-05-2004 00:00,04-05-2016 00:00,0
86,16,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
86,15,US,California,15-12-1998 00:00,25-04-2016 00:00,0
86,16,US,CA,15-04-2002 00:00,13-04-2016 00:00,0
87,17,US,California,08-05-2001 00:00,19-04-2015 00:00,0
87,13,US,CA,13-01-2001 00:12,12-12-2015 10:16,0
87,18,US,FL,05-02-2009 00:00,16-01-2017 00:00,0
87,15,US,va,29-04-1994 00:00,30-08-2013 00:00,0
87,14,US,KS,07-07-1997 00:00,05-07-2016 00:00,0
87,16,US,CA,05-03-1994 00:00,02-02-2017 00:00,0
87,16,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
88,14,US,NY,22-05-1995 00:00,21-04-2016 00:00,0
88,15,US,WV,23-04-1996 00:00,26-03-2017 00:00,0
88,17,US,va,29-04-1994 00:00,30-08-2013 00:00,0
88,17,CA,ON,01-08-2007 00:00,03-03-2016 00:00,0
88,16,None,None,21-05-1997 00:00,26-07-2016 00:00,0
88,15,US,WA,16-11-1994 00:00,28-10-2015 00:00,0
88,15,None,None,25-03-2010 00:00,25-03-2017 00:00,0
88,13,US,NY,27-01-1995 00:00,24-01-2017 00:00,0
88,16,US,va,29-04-1994 00:00,30-08-2013 00:00,0
89,18,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
89,12,US,GA,09-08-1994 00:00,23-06-2016 00:00,0
89,20,US,CA,26-03-2002 00:00,23-02-2017 00:00,0
89,16,US,New York,26-04-1996 00:00,20-12-2013 00:00,0
89,13,US,CA,19-05-2003 00:00,10-10-2016 00:00,0
89,14,None,None,None,None,0
89,16,US,IL,12-12-1990 00:00,08-06-2015 00:00,0
89,17,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
89,15,US,NY,18-01-1994 00:00,21-10-2016 00:00,0
89,20,US,CA,04-08-1995 00:00,26-01-2017 00:00,0
90,15,None,None,20-10-2000 00:00,28-04-2017 00:00,0
90,16,US,TX,02-07-1999 00:00,09-03-2015 00:00,0
90,17,US,New York,17-03-2009 00:00,07-04-2016 00:00,0
90,17,CA,ON,27-05-2006 00:00,08-08-2015 00:00,0
90,16,US,IL,25-07-1995 00:00,22-03-2017 00:00,0
90,17,US,CA,04-08-1995 00:00,26-01-2017 00:00,0
90,16,US,CA,04-08-1995 00:00,26-01-2017 00:00,0
91,17,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
91,14,IE,CO. DUBLIN,11-08-2009 00:00,04-03-2017 00:00,0
91,19,PH,Metro Manila,24-03-2005 00:00,13-03-2017 00:00,0
92,19,US,MI,08-07-1996 00:00,27-09-2012 00:00,0
92,18,US,NY,29-03-1994 00:00,26-03-2017 00:00,0
92,17,US,va,29-04-1994 00:00,30-08-2013 00:00,0
92,18,None,None,None,None,0
92,15,US,FL,01-02-1994 00:00,28-04-2016 00:00,0
92,16,US,FL,01-02-1994 00:00,28-04-2016 00:00,0
92,18,US,CA,29-03-1997 00:00,29-11-2016 00:00,0
93,19,US,California,18-06-2003 00:00,14-06-2016 00:00,1
93,19,US,va,29-04-1994 00:00,30-08-2013 00:00,0
94,20,US,Massachusetts,02-01-2016 00:00,13-02-2017 00:00,1
94,19,US,California,18-06-2003 00:00,14-06-2016 00:00,1
94,19,US,California,18-06-2003 00:00,14-06-2016 00:00,1
94,19,US,Massachusetts,24-02-2008 18:32,25-02-2017 14:18,0
95,19,US,California,18-06-2003 00:00,14-06-2016 00:00,1
95,19,US,California,18-06-2003 00:00,14-06-2016 00:00,1
95,14,GB,London,02-12-1997 00:00,16-11-2016 00:00,0
95,19,US,CA,03-03-2000 00:00,12-01-2017 00:00,0
95,19,None,None,17-10-2008 00:00,24-03-2017 00:00,0
95,15,None,None,None,None,0
95,19,US,DC,16-02-2010 00:00,11-02-2017 00:00,0
96,18,US,va,10-05-1996 00:00,09-04-2017 00:00,0
96,15,US,DC,27-01-2007 00:00,22-01-2017 00:00,0
96,19,US,California,24-09-2006 00:00,26-08-2015 00:00,0
97,15,UY,Montevideo,08-06-2009 03:48,30-05-2016 18:18,1
97,15,UY,Montevideo,08-06-2009 03:48,30-05-2016 18:18,1
97,17,US,LA,20-10-2003 00:00,15-01-2015 00:00,0
97,19,None,None,None,None,0
97,15,US,PA,19-04-2003 00:00,26-09-2013 00:00,0
98,19,US,UT,05-02-1999 00:00,16-06-2014 00:00,0
98,16,None,None,20-12-1999 00:00,21-10-2016 00:00,0
98,18,KG,KG,29-12-2007 00:00,14-11-2016 00:00,0
98,18,US,nj,04-03-1996 00:00,01-02-2017 00:00,0
98,16,US,CA,06-08-2002 00:00,05-08-2013 00:00,0
98,18,KG,KG,29-12-2007 00:00,14-11-2016 00:00,0
99,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
99,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
99,14,US,IL,10-01-2000 00:00,08-11-2016 00:00,0
99,16,US,FLORIDA,17-05-2007 00:00,17-05-2016 00:00,0
99,22,SC,Other,10-08-2016 00:00,13-08-2016 00:00,0
99,15,CA,ON,23-12-1995 00:00,08-02-2017 00:00,0
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,20,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
100,17,None,None,27-09-2000 00:00,26-07-2016 00:00,0
100,15,CA,British Columbia,05-11-2003 00:00,06-11-2016 00:00,0
100,19,CA,QUEBEC,03-01-2009 00:00,03-01-2017 00:00,0
101,21,UK,None,22-11-1995 00:00,22-11-2016 00:00,0
101,20,US,California,24-09-2006 00:00,26-08-2015 00:00,0
101,20,US,DE,26-06-2007 00:00,24-04-2017 00:00,0
101,16,CA,ON,23-12-1995 00:00,08-02-2017 00:00,0
101,20,US,CA,31-07-2000 00:00,29-06-2016 00:00,0
101,18,US,New York,01-03-1994 00:00,19-02-2017 00:00,0
101,19,US,FL,13-12-1993 05:00,02-07-2015 17:44,0
101,15,CA,ON,14-12-2009 00:00,13-12-2016 00:00,0
102,16,CA,ON,20-12-1999 00:00,21-10-2016 00:00,0
102,12,US,CA,14-12-1995 05:00,06-12-2016 21:52,0
102,20,US,DC,16-02-2010 00:00,11-02-2017 00:00,0
102,17,US,NY,01-04-2008 22:47,02-04-2017 01:35,0
102,18,US,FL,01-02-1994 00:00,28-04-2016 00:00,0
103,21,US,Washington,28-11-1994 00:00,21-03-2017 00:00,0
103,17,US,OH,30-10-2002 00:00,15-03-2017 00:00,0
103,17,BE,None,16-01-2001 00:00,07-04-2017 00:00,0
103,16,US,AZ,09-12-1998 00:00,24-10-2016 00:00,0
103,20,US,California,06-09-2005 00:00,13-08-2015 00:00,0
104,17,US,DC,07-11-2003 00:00,03-11-2016 00:00,0
104,16,US,NY,18-03-1999 00:00,15-02-2016 00:00,0
104,18,US,WA,08-02-2005 00:00,05-03-2017 00:00,0
104,20,US,IL,08-12-2016 00:00,15-02-2017 00:00,0
104,17,US,UT,21-11-1996 00:00,22-10-2016 00:00,0
105,20,None,None,None,None,1
105,21,US,MO,03-09-1996 00:00,08-12-2016 00:00,0
105,17,None,None,27-09-2000 00:00,26-07-2016 00:00,0
105,22,US,NY,29-09-1993 00:00,24-09-2016 00:00,0
106,21,US,NY,18-01-1994 00:00,21-10-2016 00:00,0
106,18,US,IL,19-12-1995 00:00,08-06-2015 00:00,0
106,18,US,MA,23-03-1999 00:00,19-03-2016 00:00,0
106,19,US,CO,27-01-2011 00:00,05-01-2017 00:00,0
106,19,US,NY,29-03-1994 00:00,26-03-2017 00:00,0
106,22,US,CA,13-01-1996 00:00,11-12-2016 00:00,0
107,23,US,NY,18-01-1994 00:00,21-10-2016 00:00,0
108,21,US,CA,28-02-1994 05:00,16-01-2017 17:49,0
108,23,US,NJ,26-06-1996 00:00,22-05-2015 00:00,0
108,18,US,VA,16-05-1995 04:00,14-01-2017 16:52,0
109,20,US,DC,16-07-2007 00:00,12-07-2016 00:00,0
109,18,US,FL,01-02-1994 00:00,28-04-2016 00:00,0
110,21,None,None,22-05-2009 00:00,07-05-2016 00:00,0
110,15,US,Florida,10-03-2006 00:00,14-02-2016 00:00,0
111,22,PA,PANAMA,18-12-2006 00:00,25-11-2016 00:00,0
112,19,None,None,08-04-2009 00:00,09-04-2017 00:00,0
112,19,us,California,10-09-1998 00:00,17-02-2016 00:00,0
113,18,US,MA,23-03-1999 00:00,19-03-2016 00:00,0
113,21,US,MA,26-06-1995 00:00,13-11-2013 00:00,0
114,17,None,None,28-12-2007 00:00,21-02-2017 00:00,0
114,23,US,DE,28-07-1999 00:00,10-09-2016 00:00,0
114,19,CA,bc,28-02-2002 00:00,29-11-2014 00:00,0
114,18,NL,Noord-Holland,08-02-1999 00:00,13-07-2014 00:00,0
115,18,US,NY,12-03-1999 00:00,16-11-2016 00:00,0
115,20,US,NY,18-01-1994 00:00,21-10-2016 00:00,0
115,19,US,NY,16-06-2000 17:03,11-08-2015 20:35,0
116,19,FR,Paris,27-02-1995 00:00,28-01-2017 00:00,0
116,18,CA,ON,13-02-1999 00:00,10-05-2016 00:00,0
116,18,US,MO,12-06-2001 20:58,10-06-2016 13:57,0
117,22,None,None,23-05-1995 00:00,21-05-2015 00:00,0
117,19,None,None,16-01-2008 00:00,02-03-2017 00:00,0
118,28,US,CA,03-03-2000 00:00,12-01-2017 00:00,0
118,23,US,CA,04-08-1995 00:00,26-01-2017 00:00,0
120,20,US,NJ,31-07-1997 00:00,12-11-2015 00:00,0
120,20,US,MA,26-06-1995 00:00,13-11-2013 00:00,0
122,22,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
122,23,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
122,23,US,Arizona,04-03-2006 00:00,14-01-2012 00:00,0
122,21,None,None,01-11-2000 00:00,27-01-2017 00:00,0
123,24,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
123,25,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
123,18,US,MA,23-03-1999 00:00,19-03-2016 00:00,0
123,24,US,NJ,26-05-1994 00:00,21-05-2016 00:00,0
123,21,US,CA,18-12-2008 00:00,19-12-2016 00:00,0
123,21,None,None,31-08-2003 00:00,31-03-2016 00:00,0
124,23,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
124,24,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
125,20,US,California,24-09-2006 00:00,26-08-2015 00:00,0
126,25,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
126,24,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
126,23,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
126,25,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
126,22,US,IL,03-06-1997 00:00,01-06-2016 00:00,0
126,22,None,None,29-04-1999 00:00,29-03-2017 00:00,0
126,19,CH,Zug,22-06-1998 00:00,20-05-2016 00:00,0
128,25,UK,None,18-04-1995 00:00,14-11-2016 00:00,0
129,25,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
129,18,US,MA,23-03-1999 00:00,19-03-2016 00:00,0
131,36,US,WA,11-01-1999 00:00,04-04-2017 00:00,1
132,26,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
132,27,ES,Barcelona,17-09-2008 00:00,02-09-2016 00:00,1
